,url
2400,/boxscores/202110300MIN.html
2401,/boxscores/202110300PHO.html
2402,/boxscores/202110310DAL.html
2403,/boxscores/202110310CHO.html
2404,/boxscores/202110310MIL.html
2405,/boxscores/202110310BRK.html
2406,/boxscores/202110310LAL.html
2407,/boxscores/202111010CHO.html
2408,/boxscores/202111010IND.html
2409,/boxscores/202111010PHI.html
2410,/boxscores/202111010ATL.html
2411,/boxscores/202111010BOS.html
2412,/boxscores/202111010NYK.html
2413,/boxscores/202111010MEM.html
2414,/boxscores/202111010MIN.html
2415,/boxscores/202111010LAC.html
2416,/boxscores/202111020DET.html
2417,/boxscores/202111020DAL.html
2418,/boxscores/202111020UTA.html
2419,/boxscores/202111020PHO.html
2420,/boxscores/202111020LAL.html
2421,/boxscores/202111030CLE.html
2422,/boxscores/202111030IND.html
2423,/boxscores/202111030ORL.html
2424,/boxscores/202111030PHI.html
2425,/boxscores/202111030WAS.html
2426,/boxscores/202111030BRK.html
2427,/boxscores/202111030MEM.html
2428,/boxscores/202111030MIN.html
2429,/boxscores/202111030SAS.html
2430,/boxscores/202111030GSW.html
2431,/boxscores/202111030SAC.html
2432,/boxscores/202111040DET.html
2433,/boxscores/202111040ATL.html
2434,/boxscores/202111040MIA.html
2435,/boxscores/202111040PHO.html
2436,/boxscores/202111040LAL.html
2437,/boxscores/202111050DET.html
2438,/boxscores/202111050ORL.html
2439,/boxscores/202111050WAS.html
2440,/boxscores/202111050MIL.html
2441,/boxscores/202111050TOR.html
2442,/boxscores/202111050MIN.html
2443,/boxscores/202111050GSW.html
2444,/boxscores/202111050POR.html
2445,/boxscores/202111050SAC.html
2446,/boxscores/202111060DEN.html
2447,/boxscores/202111060MIA.html
2448,/boxscores/202111060CHI.html
2449,/boxscores/202111060DAL.html
2450,/boxscores/202111060PHO.html
2451,/boxscores/202111060POR.html
2452,/boxscores/202111070TOR.html
2453,/boxscores/202111070NYK.html
2454,/boxscores/202111070ORL.html
2455,/boxscores/202111070SAC.html
2456,/boxscores/202111070WAS.html
2457,/boxscores/202111070OKC.html
2458,/boxscores/202111070GSW.html
2459,/boxscores/202111070LAC.html
2460,/boxscores/202111080PHI.html
2461,/boxscores/202111080CHI.html
2462,/boxscores/202111080MEM.html
2463,/boxscores/202111080DAL.html
2464,/boxscores/202111080DEN.html
2465,/boxscores/202111080GSW.html
2466,/boxscores/202111080SAC.html
2467,/boxscores/202111080LAL.html
2468,/boxscores/202111090PHI.html
2469,/boxscores/202111090UTA.html
2470,/boxscores/202111090LAC.html
2471,/boxscores/202111100CLE.html
2472,/boxscores/202111100ORL.html
2473,/boxscores/202111100BOS.html
2474,/boxscores/202111100HOU.html
2475,/boxscores/202111100NYK.html
2476,/boxscores/202111100CHI.html
2477,/boxscores/202111100MEM.html
2478,/boxscores/202111100NOP.html
2479,/boxscores/202111100SAS.html
2480,/boxscores/202111100DEN.html
2481,/boxscores/202111100PHO.html
2482,/boxscores/202111100GSW.html
2483,/boxscores/202111100LAL.html
2484,/boxscores/202111110PHI.html
2485,/boxscores/202111110UTA.html
2486,/boxscores/202111110LAC.html
2487,/boxscores/202111120CHO.html
2488,/boxscores/202111120BOS.html
2489,/boxscores/202111120CLE.html
2490,/boxscores/202111120HOU.html
2491,/boxscores/202111120MEM.html
2492,/boxscores/202111120NOP.html
2493,/boxscores/202111120OKC.html
2494,/boxscores/202111120SAS.html
2495,/boxscores/202111120DEN.html
2496,/boxscores/202111120GSW.html
2497,/boxscores/202111120LAL.html
2498,/boxscores/202111130UTA.html
2499,/boxscores/202111130IND.html
2500,/boxscores/202111130NOP.html
2501,/boxscores/202111130ORL.html
2502,/boxscores/202111130TOR.html
2503,/boxscores/202111130CLE.html
2504,/boxscores/202111130LAC.html
2505,/boxscores/202111140LAL.html
2506,/boxscores/202111140ATL.html
2507,/boxscores/202111140CHO.html
2508,/boxscores/202111140HOU.html
2509,/boxscores/202111140OKC.html
2510,/boxscores/202111140DEN.html
2511,/boxscores/202111140LAC.html
2512,/boxscores/202111150CLE.html
2513,/boxscores/202111150DET.html
2514,/boxscores/202111150WAS.html
2515,/boxscores/202111150ATL.html
2516,/boxscores/202111150NYK.html
2517,/boxscores/202111150DAL.html
2518,/boxscores/202111150MEM.html
2519,/boxscores/202111150MIN.html
2520,/boxscores/202111150OKC.html
2521,/boxscores/202111150POR.html
2522,/boxscores/202111150LAL.html
2523,/boxscores/202111160BRK.html
2524,/boxscores/202111160UTA.html
2525,/boxscores/202111160LAC.html
2526,/boxscores/202111170CHO.html
2527,/boxscores/202111170DET.html
2528,/boxscores/202111170ATL.html
2529,/boxscores/202111170BRK.html
2530,/boxscores/202111170MIA.html
2531,/boxscores/202111170MIL.html
2532,/boxscores/202111170NYK.html
2533,/boxscores/202111170MIN.html
2534,/boxscores/202111170OKC.html
2535,/boxscores/202111170PHO.html
2536,/boxscores/202111170POR.html
2537,/boxscores/202111180CLE.html
2538,/boxscores/202111180MIA.html
2539,/boxscores/202111180MEM.html
2540,/boxscores/202111180MIN.html
2541,/boxscores/202111180DEN.html
2542,/boxscores/202111180UTA.html
2543,/boxscores/202111190CHO.html
2544,/boxscores/202111190DET.html
2545,/boxscores/202111190BOS.html
2546,/boxscores/202111190BRK.html
2547,/boxscores/202111190MIL.html
2548,/boxscores/202111190NOP.html
2549,/boxscores/202111190DEN.html
2550,/boxscores/202111190PHO.html
2551,/boxscores/202111190SAC.html
2552,/boxscores/202111200NYK.html
2553,/boxscores/202111200IND.html
2554,/boxscores/202111200WAS.html
2555,/boxscores/202111200ATL.html
2556,/boxscores/202111200BOS.html
2557,/boxscores/202111200MIL.html
2558,/boxscores/202111200MIN.html
2559,/boxscores/202111200POR.html
2560,/boxscores/202111200SAC.html
2561,/boxscores/202111210LAC.html
2562,/boxscores/202111210DET.html
2563,/boxscores/202111210CHI.html
2564,/boxscores/202111210PHO.html
2565,/boxscores/202111210GSW.html
2566,/boxscores/202111220CLE.html
2567,/boxscores/202111220WAS.html
2568,/boxscores/202111220ATL.html
2569,/boxscores/202111220BOS.html
2570,/boxscores/202111220CHI.html
2571,/boxscores/202111220MIL.html
2572,/boxscores/202111220NOP.html
2573,/boxscores/202111220SAS.html
2574,/boxscores/202111220UTA.html
2575,/boxscores/202111220SAC.html
2576,/boxscores/202111230DET.html
2577,/boxscores/202111230NYK.html
2578,/boxscores/202111230POR.html
2579,/boxscores/202111230LAC.html
2580,/boxscores/202111240CLE.html
2581,/boxscores/202111240IND.html
2582,/boxscores/202111240ORL.html
2583,/boxscores/202111240BOS.html
2584,/boxscores/202111240HOU.html
2585,/boxscores/202111240MEM.html
2586,/boxscores/202111240MIL.html
2587,/boxscores/202111240MIN.html
2588,/boxscores/202111240NOP.html
2589,/boxscores/202111240OKC.html
2590,/boxscores/202111240SAS.html
2591,/boxscores/202111240GSW.html
2592,/boxscores/202111240SAC.html
2593,/boxscores/202111260LAC.html
2594,/boxscores/202111260CHO.html
2595,/boxscores/202111260NYK.html
2596,/boxscores/202111260ORL.html
2597,/boxscores/202111260IND.html
2598,/boxscores/202111260MEM.html
2599,/boxscores/202111260OKC.html
2600,/boxscores/202111260SAS.html
2601,/boxscores/202111260DEN.html
2602,/boxscores/202111260UTA.html
2603,/boxscores/202111260GSW.html
2604,/boxscores/202111260LAL.html
2605,/boxscores/202111270PHI.html
2606,/boxscores/202111270ATL.html
2607,/boxscores/202111270BRK.html
2608,/boxscores/202111270CHI.html
2609,/boxscores/202111270CLE.html
2610,/boxscores/202111270HOU.html
2611,/boxscores/202111270DAL.html
2612,/boxscores/202111270UTA.html
2613,/boxscores/202111280LAC.html
2614,/boxscores/202111280IND.html
2615,/boxscores/202111280MEM.html
2616,/boxscores/202111280TOR.html
2617,/boxscores/202111280LAL.html
2618,/boxscores/202111290PHI.html
2619,/boxscores/202111290MIA.html
2620,/boxscores/202111290CHI.html
2621,/boxscores/202111290HOU.html
2622,/boxscores/202111290MIN.html
2623,/boxscores/202111290DAL.html
2624,/boxscores/202111290SAS.html
2625,/boxscores/202111290UTA.html
2626,/boxscores/202111290LAC.html
2627,/boxscores/202111300BRK.html
2628,/boxscores/202111300TOR.html
2629,/boxscores/202111300PHO.html
2630,/boxscores/202111300POR.html
2631,/boxscores/202111300SAC.html
2632,/boxscores/202112010IND.html
2633,/boxscores/202112010ORL.html
2634,/boxscores/202112010WAS.html
2635,/boxscores/202112010BOS.html
2636,/boxscores/202112010MIA.html
2637,/boxscores/202112010MIL.html
2638,/boxscores/202112010NOP.html
2639,/boxscores/202112010OKC.html
2640,/boxscores/202112010LAC.html
2641,/boxscores/202112020NYK.html
2642,/boxscores/202112020TOR.html
2643,/boxscores/202112020MEM.html
2644,/boxscores/202112020PHO.html
2645,/boxscores/202112020POR.html
2646,/boxscores/202112030IND.html
2647,/boxscores/202112030WAS.html
2648,/boxscores/202112030ATL.html
2649,/boxscores/202112030BRK.html
2650,/boxscores/202112030HOU.html
2651,/boxscores/202112030DAL.html
2652,/boxscores/202112030UTA.html
2653,/boxscores/202112030GSW.html
2654,/boxscores/202112030LAL.html
2655,/boxscores/202112040NYK.html
2656,/boxscores/202112040BRK.html
2657,/boxscores/202112040MIL.html
2658,/boxscores/202112040DAL.html
2659,/boxscores/202112040GSW.html
2660,/boxscores/202112040POR.html
2661,/boxscores/202112040SAC.html
2662,/boxscores/202112050CLE.html
2663,/boxscores/202112050ATL.html
2664,/boxscores/202112050TOR.html
2665,/boxscores/202112050HOU.html
2666,/boxscores/202112060CHO.html
2667,/boxscores/202112060DET.html
2668,/boxscores/202112060IND.html
2669,/boxscores/202112060MIA.html
2670,/boxscores/202112060CHI.html
2671,/boxscores/202112060MIL.html
2672,/boxscores/202112060MIN.html
2673,/boxscores/202112060PHO.html
2674,/boxscores/202112060GSW.html
2675,/boxscores/202112060POR.html
2676,/boxscores/202112070DAL.html
2677,/boxscores/202112070SAS.html
2678,/boxscores/202112070LAL.html
2679,/boxscores/202112080CHO.html
2680,/boxscores/202112080CLE.html
2681,/boxscores/202112080DET.html
2682,/boxscores/202112080IND.html
2683,/boxscores/202112080MIA.html
2684,/boxscores/202112080TOR.html
2685,/boxscores/202112080HOU.html
2686,/boxscores/202112080MEM.html
2687,/boxscores/202112080MIN.html
2688,/boxscores/202112080NOP.html
2689,/boxscores/202112080GSW.html
2690,/boxscores/202112080SAC.html
2691,/boxscores/202112080LAC.html
2692,/boxscores/202112090PHI.html
2693,/boxscores/202112090MEM.html
2694,/boxscores/202112090SAS.html
2695,/boxscores/202112100CHO.html
2696,/boxscores/202112100IND.html
2697,/boxscores/202112100ATL.html
2698,/boxscores/202112100TOR.html
2699,/boxscores/202112100HOU.html
2700,/boxscores/202112100MIN.html
2701,/boxscores/202112100NOP.html
2702,/boxscores/202112100OKC.html
2703,/boxscores/202112100PHO.html
2704,/boxscores/202112110LAC.html
2705,/boxscores/202112110WAS.html
2706,/boxscores/202112110CLE.html
2707,/boxscores/202112110MEM.html
2708,/boxscores/202112110MIA.html
2709,/boxscores/202112110PHI.html
2710,/boxscores/202112110SAS.html
2711,/boxscores/202112120NYK.html
2712,/boxscores/202112120DET.html
2713,/boxscores/202112120OKC.html
2714,/boxscores/202112120SAS.html
2715,/boxscores/202112120POR.html
2716,/boxscores/202112120LAL.html
2717,/boxscores/202112130CLE.html
2718,/boxscores/202112130IND.html
2719,/boxscores/202112130TOR.html
2720,/boxscores/202112130ATL.html
2721,/boxscores/202112130BOS.html
2722,/boxscores/202112130MEM.html
2723,/boxscores/202112130DAL.html
2724,/boxscores/202112130DEN.html
2725,/boxscores/202112130LAC.html
2726,/boxscores/202112140BRK.html
2727,/boxscores/202112140NYK.html
2728,/boxscores/202112140POR.html
2729,/boxscores/202112150CLE.html
2730,/boxscores/202112150ORL.html
2731,/boxscores/202112150PHI.html
2732,/boxscores/202112150DAL.html
2733,/boxscores/202112150MIL.html
2734,/boxscores/202112150OKC.html
2735,/boxscores/202112150SAS.html
2736,/boxscores/202112150DEN.html
2737,/boxscores/202112150POR.html
2738,/boxscores/202112150SAC.html
2739,/boxscores/202112150UTA.html
2740,/boxscores/202112160IND.html
2741,/boxscores/202112160BRK.html
2742,/boxscores/202112160HOU.html
2743,/boxscores/202112160PHO.html
2744,/boxscores/202112170ORL.html
2745,/boxscores/202112170ATL.html
2746,/boxscores/202112170BOS.html
2747,/boxscores/202112170NOP.html
2748,/boxscores/202112170UTA.html
2749,/boxscores/202112170MIN.html
2750,/boxscores/202112170POR.html
2751,/boxscores/202112170SAC.html
2752,/boxscores/202112180DET.html
2753,/boxscores/202112180BOS.html
2754,/boxscores/202112180BRK.html
2755,/boxscores/202112180TOR.html
2756,/boxscores/202112180OKC.html
2757,/boxscores/202112180MIL.html
2758,/boxscores/202112180UTA.html
2759,/boxscores/202112190DET.html
2760,/boxscores/202112190MEM.html
2761,/boxscores/202112190SAC.html
2762,/boxscores/202112190CHI.html
2763,/boxscores/202112190MIN.html
2764,/boxscores/202112190PHO.html
2765,/boxscores/202112200BOS.html
2766,/boxscores/202112200CHI.html
2767,/boxscores/202112200MEM.html
2768,/boxscores/202112200UTA.html
2769,/boxscores/202112200GSW.html
2770,/boxscores/202112200LAC.html
2771,/boxscores/202112210MIA.html
2772,/boxscores/202112210NYK.html
2773,/boxscores/202112210NOP.html
2774,/boxscores/202112210DAL.html
2775,/boxscores/202112210LAL.html
2776,/boxscores/202112220ATL.html
2777,/boxscores/202112220BOS.html
2778,/boxscores/202112220MIL.html
2779,/boxscores/202112220OKC.html
2780,/boxscores/202112220SAC.html
2781,/boxscores/202112230IND.html
2782,/boxscores/202112230ORL.html
2783,/boxscores/202112230PHI.html
2784,/boxscores/202112230MIA.html
2785,/boxscores/202112230NYK.html
2786,/boxscores/202112230DAL.html
2787,/boxscores/202112230DEN.html
2788,/boxscores/202112230PHO.html
2789,/boxscores/202112230UTA.html
2790,/boxscores/202112230GSW.html
2791,/boxscores/202112230LAL.html
2792,/boxscores/202112250NYK.html
2793,/boxscores/202112250MIL.html
2794,/boxscores/202112250PHO.html
2795,/boxscores/202112250LAL.html
2796,/boxscores/202112250UTA.html
2797,/boxscores/202112260MIA.html
2798,/boxscores/202112260CLE.html
2799,/boxscores/202112260SAC.html
2800,/boxscores/202112260WAS.html
2801,/boxscores/202112260OKC.html
2802,/boxscores/202112260SAS.html
2803,/boxscores/202112260CHI.html
2804,/boxscores/202112260LAC.html
2805,/boxscores/202112270CHO.html
2806,/boxscores/202112270ATL.html
2807,/boxscores/202112270MIN.html
2808,/boxscores/202112270SAS.html
2809,/boxscores/202112270PHO.html
2810,/boxscores/202112270POR.html
2811,/boxscores/202112270LAC.html
2812,/boxscores/202112280ORL.html
2813,/boxscores/202112280MIA.html
2814,/boxscores/202112280TOR.html
2815,/boxscores/202112280HOU.html
2816,/boxscores/202112280MIN.html
2817,/boxscores/202112280NOP.html
2818,/boxscores/202112280GSW.html
2819,/boxscores/202112280SAC.html
2820,/boxscores/202112290DET.html
2821,/boxscores/202112290IND.html
2822,/boxscores/202112290BOS.html
2823,/boxscores/202112290CHI.html
2824,/boxscores/202112290MEM.html
2825,/boxscores/202112290PHO.html
2826,/boxscores/202112290POR.html
2827,/boxscores/202112290SAC.html
2828,/boxscores/202112300BRK.html
2829,/boxscores/202112300ORL.html
2830,/boxscores/202112300WAS.html
2831,/boxscores/202112310BOS.html
2832,/boxscores/202112310IND.html
2833,/boxscores/202112310SAC.html
2834,/boxscores/202112310HOU.html
2835,/boxscores/202112310CLE.html
2836,/boxscores/202112310TOR.html
2837,/boxscores/202112310MEM.html
2838,/boxscores/202112310OKC.html
2839,/boxscores/202112310UTA.html
2840,/boxscores/202112310LAL.html
2841,/boxscores/202201010MIL.html
2842,/boxscores/202201010DET.html
2843,/boxscores/202201010WAS.html
2844,/boxscores/202201010BRK.html
2845,/boxscores/202201010HOU.html
2846,/boxscores/202201010UTA.html
2847,/boxscores/202201020TOR.html
2848,/boxscores/202201020BOS.html
2849,/boxscores/202201020CLE.html
2850,/boxscores/202201020SAC.html
2851,/boxscores/202201020CHO.html
2852,/boxscores/202201020OKC.html
2853,/boxscores/202201020LAL.html
2854,/boxscores/202201030PHI.html
2855,/boxscores/202201030WAS.html
2856,/boxscores/202201030BRK.html
2857,/boxscores/202201030CHI.html
2858,/boxscores/202201030MIL.html
2859,/boxscores/202201030NOP.html
2860,/boxscores/202201030DAL.html
2861,/boxscores/202201030GSW.html
2862,/boxscores/202201030POR.html
2863,/boxscores/202201030LAC.html
2864,/boxscores/202201040CLE.html
2865,/boxscores/202201040TOR.html
2866,/boxscores/202201040NYK.html
2867,/boxscores/202201040NOP.html
2868,/boxscores/202201040LAL.html
2869,/boxscores/202201050CHO.html
2870,/boxscores/202201050ORL.html
2871,/boxscores/202201050WAS.html
2872,/boxscores/202201050BOS.html
2873,/boxscores/202201050DAL.html
2874,/boxscores/202201050IND.html
2875,/boxscores/202201050MIL.html
2876,/boxscores/202201050MIN.html
2877,/boxscores/202201050DEN.html
2878,/boxscores/202201050POR.html
2879,/boxscores/202201050SAC.html
2880,/boxscores/202201060NYK.html
2881,/boxscores/202201060MEM.html
2882,/boxscores/202201060NOP.html
2883,/boxscores/202201060PHO.html
2884,/boxscores/202201070PHI.html
2885,/boxscores/202201070BRK.html
2886,/boxscores/202201070TOR.html
2887,/boxscores/202201070CHI.html
2888,/boxscores/202201070HOU.html
2889,/boxscores/202201070OKC.html
2890,/boxscores/202201070DEN.html
2891,/boxscores/202201070LAL.html
2892,/boxscores/202201070POR.html
2893,/boxscores/202201080LAC.html
2894,/boxscores/202201080CHO.html
2895,/boxscores/202201080DET.html
2896,/boxscores/202201080IND.html
2897,/boxscores/202201080BOS.html
2898,/boxscores/202201080PHO.html
2899,/boxscores/202201090BRK.html
2900,/boxscores/202201090LAC.html
2901,/boxscores/202201090ORL.html
2902,/boxscores/202201090TOR.html
2903,/boxscores/202201090HOU.html
2904,/boxscores/202201090OKC.html
2905,/boxscores/202201090DAL.html
2906,/boxscores/202201090GSW.html
2907,/boxscores/202201090POR.html
2908,/boxscores/202201090LAL.html
2909,/boxscores/202201100CHO.html
2910,/boxscores/202201100DET.html
2911,/boxscores/202201100BOS.html
2912,/boxscores/202201100NYK.html
2913,/boxscores/202201100HOU.html
2914,/boxscores/202201100POR.html
2915,/boxscores/202201100SAC.html
2916,/boxscores/202201110WAS.html
2917,/boxscores/202201110TOR.html
2918,/boxscores/202201110CHI.html
2919,/boxscores/202201110MEM.html
2920,/boxscores/202201110NOP.html
2921,/boxscores/202201110LAC.html
2922,/boxscores/202201120IND.html
2923,/boxscores/202201120PHI.html
2924,/boxscores/202201120WAS.html
2925,/boxscores/202201120ATL.html
2926,/boxscores/202201120NYK.html
2927,/boxscores/202201120SAS.html
2928,/boxscores/202201120UTA.html
2929,/boxscores/202201120CHI.html
2930,/boxscores/202201120SAC.html
2931,/boxscores/202201130MIL.html
2932,/boxscores/202201130MEM.html
2933,/boxscores/202201130NOP.html
2934,/boxscores/202201130BRK.html
2935,/boxscores/202201130DEN.html
2936,/boxscores/202201140CHO.html
2937,/boxscores/202201140DET.html
2938,/boxscores/202201140IND.html
2939,/boxscores/202201140PHI.html
2940,/boxscores/202201140CHI.html
2941,/boxscores/202201140MIA.html
2942,/boxscores/202201140SAS.html
2943,/boxscores/202201140MEM.html
2944,/boxscores/202201140SAC.html
2945,/boxscores/202201150MIL.html
2946,/boxscores/202201150WAS.html
2947,/boxscores/202201150ATL.html
2948,/boxscores/202201150BRK.html
2949,/boxscores/202201150MIA.html
2950,/boxscores/202201150OKC.html
2951,/boxscores/202201150BOS.html
2952,/boxscores/202201150SAS.html
2953,/boxscores/202201150DEN.html
2954,/boxscores/202201150DAL.html
2955,/boxscores/202201160DET.html
2956,/boxscores/202201160SAC.html
2957,/boxscores/202201160DEN.html
2958,/boxscores/202201160MIN.html
2959,/boxscores/202201170BOS.html
2960,/boxscores/202201170NYK.html
2961,/boxscores/202201170WAS.html
2962,/boxscores/202201170CLE.html
2963,/boxscores/202201170LAC.html
2964,/boxscores/202201170MEM.html
2965,/boxscores/202201170ATL.html
2966,/boxscores/202201170ORL.html
2967,/boxscores/202201170MIA.html
2968,/boxscores/202201170DAL.html
2969,/boxscores/202201170SAS.html
2970,/boxscores/202201170LAL.html
2971,/boxscores/202201180NYK.html
2972,/boxscores/202201180GSW.html
2973,/boxscores/202201190PHI.html
2974,/boxscores/202201190WAS.html
2975,/boxscores/202201190ATL.html
2976,/boxscores/202201190BOS.html
2977,/boxscores/202201190MIA.html
2978,/boxscores/202201190CHI.html
2979,/boxscores/202201190MIL.html
2980,/boxscores/202201190DAL.html
2981,/boxscores/202201190SAS.html
2982,/boxscores/202201190UTA.html
2983,/boxscores/202201190DEN.html
2984,/boxscores/202201190SAC.html
2985,/boxscores/202201190LAL.html
2986,/boxscores/202201200DAL.html
2987,/boxscores/202201200NYK.html
2988,/boxscores/202201200GSW.html
2989,/boxscores/202201210CHO.html
2990,/boxscores/202201210ORL.html
2991,/boxscores/202201210PHI.html
2992,/boxscores/202201210ATL.html
2993,/boxscores/202201210BOS.html
2994,/boxscores/202201210MIL.html
2995,/boxscores/202201210WAS.html
2996,/boxscores/202201210SAS.html
2997,/boxscores/202201210DEN.html
2998,/boxscores/202201210UTA.html
2999,/boxscores/202201210GSW.html
3000,/boxscores/202201220MIL.html
3001,/boxscores/202201220CLE.html
3002,/boxscores/202201220PHO.html
3003,/boxscores/202201230NYK.html
3004,/boxscores/202201230WAS.html
3005,/boxscores/202201230MIA.html
3006,/boxscores/202201230ORL.html
3007,/boxscores/202201230TOR.html
3008,/boxscores/202201230CHO.html
3009,/boxscores/202201230SAS.html
3010,/boxscores/202201230DAL.html
3011,/boxscores/202201230DEN.html
3012,/boxscores/202201230MIN.html
3013,/boxscores/202201230GSW.html
3014,/boxscores/202201240CLE.html
3015,/boxscores/202201240NOP.html
3016,/boxscores/202201240OKC.html
3017,/boxscores/202201240PHO.html
3018,/boxscores/202201250DET.html
3019,/boxscores/202201250PHI.html
3020,/boxscores/202201250TOR.html
3021,/boxscores/202201250WAS.html
3022,/boxscores/202201250BOS.html
3023,/boxscores/202201250BRK.html
3024,/boxscores/202201250HOU.html
3025,/boxscores/202201250GSW.html
3026,/boxscores/202201250POR.html
3027,/boxscores/202201260CLE.html
3028,/boxscores/202201260IND.html
3029,/boxscores/202201260ORL.html
3030,/boxscores/202201260ATL.html
3031,/boxscores/202201260MIA.html
3032,/boxscores/202201260BRK.html
3033,/boxscores/202201260CHI.html
3034,/boxscores/202201260SAS.html
3035,/boxscores/202201260POR.html
3036,/boxscores/202201260UTA.html
3037,/boxscores/202201270PHI.html
3038,/boxscores/202201270GSW.html
3039,/boxscores/202201280ORL.html
3040,/boxscores/202201280ATL.html
3041,/boxscores/202201280CHO.html
3042,/boxscores/202201280HOU.html
3043,/boxscores/202201280MEM.html
3044,/boxscores/202201280MIA.html
3045,/boxscores/202201280NOP.html
3046,/boxscores/202201280OKC.html
3047,/boxscores/202201280SAS.html
3048,/boxscores/202201280PHO.html
3049,/boxscores/202201280MIL.html
3050,/boxscores/202201290DAL.html
3051,/boxscores/202201290NOP.html
3052,/boxscores/202201290PHI.html
3053,/boxscores/202201290MEM.html
3054,/boxscores/202201290MIA.html
3055,/boxscores/202201290GSW.html
3056,/boxscores/202201300ATL.html
3057,/boxscores/202201300CHO.html
3058,/boxscores/202201300CHI.html
3059,/boxscores/202201300DET.html
3060,/boxscores/202201300MIL.html
3061,/boxscores/202201300ORL.html
3062,/boxscores/202201300MIN.html
3063,/boxscores/202201300PHO.html
3064,/boxscores/202201310CLE.html
3065,/boxscores/202201310IND.html
3066,/boxscores/202201310PHI.html
3067,/boxscores/202201310ATL.html
3068,/boxscores/202201310BOS.html
3069,/boxscores/202201310NYK.html
3070,/boxscores/202201310HOU.html
3071,/boxscores/202201310OKC.html
3072,/boxscores/202202010DET.html
3073,/boxscores/202202010MIL.html
3074,/boxscores/202202010TOR.html
3075,/boxscores/202202010CHI.html
3076,/boxscores/202202010MIN.html
3077,/boxscores/202202010SAS.html
3078,/boxscores/202202010PHO.html
3079,/boxscores/202202020IND.html
3080,/boxscores/202202020PHI.html
3081,/boxscores/202202020BOS.html
3082,/boxscores/202202020NYK.html
3083,/boxscores/202202020HOU.html
3084,/boxscores/202202020DAL.html
3085,/boxscores/202202020SAC.html
3086,/boxscores/202202020UTA.html
3087,/boxscores/202202020LAL.html
3088,/boxscores/202202030DET.html
3089,/boxscores/202202030SAS.html
3090,/boxscores/202202030ATL.html
3091,/boxscores/202202030TOR.html
3092,/boxscores/202202030GSW.html
3093,/boxscores/202202030LAC.html
3094,/boxscores/202202040CHO.html
3095,/boxscores/202202040DET.html
3096,/boxscores/202202040IND.html
3097,/boxscores/202202040TOR.html
3098,/boxscores/202202040SAS.html
3099,/boxscores/202202040DEN.html
3100,/boxscores/202202040UTA.html
3101,/boxscores/202202040DAL.html
3102,/boxscores/202202040POR.html
3103,/boxscores/202202050ORL.html
3104,/boxscores/202202050CHO.html
3105,/boxscores/202202050WAS.html
3106,/boxscores/202202050LAL.html
3107,/boxscores/202202050POR.html
3108,/boxscores/202202050SAC.html
3109,/boxscores/202202060CHI.html
3110,/boxscores/202202060DEN.html
3111,/boxscores/202202060MIN.html
3112,/boxscores/202202060CLE.html
3113,/boxscores/202202060DAL.html
3114,/boxscores/202202060ORL.html
3115,/boxscores/202202060HOU.html
3116,/boxscores/202202060LAC.html
3117,/boxscores/202202070CHO.html
3118,/boxscores/202202070WAS.html
3119,/boxscores/202202070CHI.html
3120,/boxscores/202202070OKC.html
3121,/boxscores/202202070UTA.html
3122,/boxscores/202202080PHI.html
3123,/boxscores/202202080ATL.html
3124,/boxscores/202202080BRK.html
3125,/boxscores/202202080MEM.html
3126,/boxscores/202202080NOP.html
3127,/boxscores/202202080DAL.html
3128,/boxscores/202202080DEN.html
3129,/boxscores/202202080LAL.html
3130,/boxscores/202202080POR.html
3131,/boxscores/202202080SAC.html
3132,/boxscores/202202090CLE.html
3133,/boxscores/202202090CHO.html
3134,/boxscores/202202090OKC.html
3135,/boxscores/202202090POR.html
3136,/boxscores/202202090SAC.html
3137,/boxscores/202202090UTA.html
3138,/boxscores/202202100DET.html
3139,/boxscores/202202100NOP.html
3140,/boxscores/202202100WAS.html
3141,/boxscores/202202100HOU.html
3142,/boxscores/202202100DAL.html
3143,/boxscores/202202100GSW.html
3144,/boxscores/202202100PHO.html
3145,/boxscores/202202110DET.html
3146,/boxscores/202202110IND.html
3147,/boxscores/202202110PHI.html
3148,/boxscores/202202110ATL.html
3149,/boxscores/202202110BOS.html
3150,/boxscores/202202110CHI.html
3151,/boxscores/202202110UTA.html
3152,/boxscores/202202120POR.html
3153,/boxscores/202202120CHO.html
3154,/boxscores/202202120NOP.html
3155,/boxscores/202202120WAS.html
3156,/boxscores/202202120PHI.html
3157,/boxscores/202202120TOR.html
3158,/boxscores/202202120CHI.html
3159,/boxscores/202202120MIA.html
3160,/boxscores/202202120DAL.html
3161,/boxscores/202202120GSW.html
3162,/boxscores/202202120PHO.html
3163,/boxscores/202202130BOS.html
3164,/boxscores/202202130IND.html
3165,/boxscores/202202140WAS.html
3166,/boxscores/202202140BRK.html
3167,/boxscores/202202140NYK.html
3168,/boxscores/202202140CHI.html
3169,/boxscores/202202140MIL.html
3170,/boxscores/202202140NOP.html
3171,/boxscores/202202140DEN.html
3172,/boxscores/202202140UTA.html
3173,/boxscores/202202140LAC.html
3174,/boxscores/202202150ATL.html
3175,/boxscores/202202150MIA.html
3176,/boxscores/202202150PHI.html
3177,/boxscores/202202150MIL.html
3178,/boxscores/202202150MIN.html
3179,/boxscores/202202150NOP.html
3180,/boxscores/202202150PHO.html
3181,/boxscores/202202160ORL.html
